LON,LAT,EDO,CLAVE,ESTACION,01/07/18,,,,,
-96.554167,19.404167,VER,IDOVC,"Õdolos, Ver.",64.9,,,,,
-97.2175,21.471667,VER,ISLALOBOSmar,"Isla Lobos, Ver. SEMAR*",26.9,,,,,
-94.666667,17.95,VER,JALVC,"Jaltip·n, Ver.",238.6,,,,,
-96.241389,19.042778,VER,JAMAPA,"Jamapa, Ver. SGT*",181.4,,,,,
-95.033333,17.433333,VER,JCRVC,"Jes˙s Carranza, Ver.",269.5,,,,,
-94.088889,17.873611,VER,JDCVC,"San JosÈ del Carmen, Ver.",81.0,,,,,
-97.021111,19.603611,VER,JOYVC,"La Joya, Ver.",169.7,,,,,
-95.35,18.25,VER,LAUVC,"Lauchapan, Ver.",203.0,,,,,
-94.330833,18.109444,VER,LCAVC,"La Cangrejera, Ver.",74.5,,,,,
-95.445278,18.229722,VER,LCEVC,"La Ceibilla, Ver.",163.2,,,,,
-95.118333,18.415833,VER,LDCVC,"Canseco, Ver.",159.9,,,,,
-97.231944,18.922778,VER,LGRVC,"Loma Grande, Ver.",97.0,,,,,
-96.978333,20.051944,VER,LIBVC,"Libertad, Ver.",86.8,,,,,
-96.39,19.26,VER,LOFVC,"Loma Fina, Ver.",73.0,,,,,
-97.236944,18.925278,VER,LOMAGRANDE,"Loma Grande, Ver. SMN*",74.0,,,,,
-94.916667,17.416667,VER,LPEVC,"Las Perlas, Ver.",152.8,,,,,
-97.1,19.65,VER,LVRVC,"Las Vigas de RamÌrez, Ver.",84.2,,,,,
-97.048333,20.0675,VER,MDTVC,"MartÌnez de la Torre, Ver.",90.2,,,,,
-96.333333,19.15,VER,MFAVC,"Manlio Fabio Altamirano, Ver.",90.0,,,,,
-98.045,20.8325,VER,MILVC,"Milcahual, Ver.",33.8,,,,,
-94.771111,18.135278,VER,MNZVC,"Minzapan, Ver.",144.3,,,,,
-96.833333,19.933333,VER,MZNVC,"Misantla, Ver.",85.7,,,,,
-96.872222,19.65,VER,NAOVC,"Naolinco, Ver.",50.2,,,,,
-95.516667,18.633333,VER,NLTVC,"Naranjal, Lerdo de Tejada, Ver.",69.0,,,,,
-98.5125,21.840278,VER,OLVVC,"El Olivo, Ver.",89.8,,,,,
-97.1,18.85,VER,ORZVC,"Orizaba, Ver.",324.4,,,,,
-96.97,19.55,VER,OTIVC,"Otilpan, Ver.",89.6,,,,,
-94.692222,18.263889,VER,PAJVC,"Pajap·n, Ver.",42.0,,,,,
-98.176667,22.06,VER,PANUCO,"P·nuco, Ver. SGT*",36.4,,,,,
-94.3775,18.103611,VER,PB3VC,"Planta de Bombeo 3 de La Cangrejera, Ver.",95.5,,,,,
-94.193611,17.872778,VER,PCNVC,"Planta de Bombeo 1 de La Cangrejera, Ver.",114.1,,,,,
-96.140833,19.041667,VER,PDTVC,"Paso del Toro, Ver.",0.0,,,,,
-97.814444,21.184444,VER,PEMVC,"Presa el Moralillo, Ver.",186.5,,,,,
-97.268333,19.545,VER,PEROTESMN,"Perote, Ver. SMN*",3.8,,,,,
-98.172778,22.053333,VER,PNCVC,"P·nuco, Ver.",36.4,,,,,
-97.475,20.543333,VER,POZARICA,"Poza Rica, Ver. SGT*",21.9,,,,,
-97.316667,20.45,VER,PPNVC,"Papantla, Ver.",61.9,,,,,
-97.478333,20.540833,VER,PRCVC,"Poza Rica, Ver.",18.4,,,,,
-98.335278,21.293611,VER,PSNVC,"PlatÛn S·nchez, Ver.",79.2,,,,,
-96.665,19.043333,VER,PTE4CAMINOS,"Puente Cuatro Caminos, Ver. SGT*",80.7,,,,,
-96.704444,18.821944,VER,PTEAUTOPISTA,"Puente de la Autopista, Ver. SGT*",124.6,,,,,
-96.795278,18.888056,VER,PTNVC,"Potrero Nuevo, Ver.",166.5,,,,,
-95.627778,18.716667,VER,RALVC,"Radar Alvarado, Ver.",262.5,,,,,
-97.783333,20.883333,VER,SBTVC,"Sombrerete, Ver.",101.6,,,,,
-95.133333,17.883333,VER,SJEVC,"San Juan Evangelista, Ver.",139.4,,,,,
-95.033333,18.516667,VER,SONVC,"Sontecomapan, Ver.",378.4,,,,,
-96.488889,19.338889,VER,TAMVC,"Tamarindo, Ver.",45.0,,,,,
-96.966667,19.45,VER,TAPVC,"Tapachapan, Ver.",86.8,,,,,
-96.35,18.45,VER,TBLVC,"Tierra Blanca, Ver.",177.9,,,,,
-96.966667,19.383333,VER,TCOVC,"Teocelo, Ver.",100.0,,,,,
-98.409444,21.499722,VER,TEMPOAL,"Tempoal Veracruz, Ver. SGT*",124.4,,,,,
-96.860556,19.354722,VER,TEPATLAXCO,"Tepatlaxco, Ver. SGT*",333.3,,,,,
-97.95,21.083333,VER,TLAVC,"Tlacolulan, Ver.",50.0,,,,,
-94.163333,17.571944,VER,TMOVC,"Tierra Morada, Ver.",124.7,,,,,
-98.383333,21.517222,VER,TMPVC,"Tempoal, Ver.",124.4,,,,,
-96.916667,19.811111,VER,TNCVC,"Tenochtitl·n, Ver.",148.5,,,,,
-97.2225,19.921944,VER,TOMATACFE,"Tomata, Ver. CFE*",201.2,,,,,
-97.2225,19.921944,VER,TOMVC,"Tomata, Ver.",189.4,,,,,
-96.950278,19.233611,VER,TOTVC,"Totutla, Ver.",125.3,,,,,
-98.139167,21.036944,VER,TRRVC,"Terrerillos, Ver.",63.6,,,,,
-97.4,20.955556,VER,TXPVC,"Tuxpan, Ver.",35.6,,,,,
-95.416667,18.466667,VER,TZAVC,"Tres Zapotes, Ver.",184.0,,,,,
-95.7,18.075,VER,VAZVC,"Villa Azueta, Ver.",54.3,,,,,
-96.111111,19.154167,VER,VERVC,"Veracruz, Ver.",285.2,,,,,
-96.613889,19.022222,VER,VTEVC,"Villa Tejeda, Ver.",47.0,,,,,
-96.85,19.55,VER,XCFVC,"Xalapa CFE, Ver.",45.7,,,,,
-96.935556,19.547222,VER,XMGVC,"Xalapa Magisterial, Ver.",47.3,,,,,
-96.916667,19.533333,VER,XOBVC,"Observatorio de Xalapa, Ver.",54.4,,,,,
-96.871667,19.511667,VER,XOLVC,"Xalapa Olmos, Ver.",22.9,,,,,
-96.894444,19.555833,VER,XSUVC,Xalapa sumidero,22.4,,,,,
-97.416667,19.433333,VER,ZALVC,"Zalayeta, Ver.",0.0,,,,,
-89.681111,20.649444,YUC,ABAYC,"Abala, Yuc.",155.0,,,,,
-89.218889,19.883056,YUC,BECYC,"BecanchÈn, Yuc.",91.0,,,,,
-89.081667,20.463056,YUC,CANYC,"Cantamayec, Yuc.",152.1,,,,,
-90.3825,20.858056,YUC,CELYC,"Celestun, Yuc. SMN*",3.5,,,,,
-88.473333,20.389444,YUC,CHIYC,"Chan-Chichimil·, Yuc.",143.0,,,,,
-89.829444,20.752778,YUC,CHOYC,"Chochol·, Yuc.",75.9,,,,,
-89.638056,21.03,YUC,CICYC,"Centro de InvestigaciÛn CientÌfica, Yuc.",76.6,,,,,
-89.501111,21.078889,YUC,CONYC,"Conkal, Yuc.",96.8,,,,,
-87.676667,21.5125,YUC,CYOYC,"El Cuyo, Yuc.",102.0,,,,,
-89.583611,20.983889,YUC,EZAYC,"Emiliano Zapata, Yuc.",114.6,,,,,
-89.644167,20.935278,YUC,FAEYC,"Fuerza AÈrea, Yuc.",125.9,,,,,
-89.658056,20.984167,YUC,GARYC,"Organismo de Cuenca PenÌnsula de Yucat·n, Yuc.",106.1,,,,,
-89.651111,20.946389,YUC,MEOYC,"Observatorio de MÈrida, Yuc.",160.8,,,,,
-89.4375,21.105556,YUC,MOCYC,"Mococha, Yuc.",120.4,,,,,
-89.291667,21.094167,YUC,MTOYC,"Motul, Yuc.",99.0,,,,,
-89.711667,20.493333,YUC,MUNYC,"Muna, Yuc.",30.2,,,,,
-89.394722,20.291111,YUC,OXKUTZCAB,"Oxkutzcab, Yuc. SMN*",31.8,,,,,
-89.394722,20.290556,YUC,OXKYC,"Oxkutzcab, Yuc.",73.5,,,,,
-88.930833,20.1325,YUC,PETYC,"Peto, Yuc.",191.1,,,,,
-89.653889,21.275833,YUC,PROYC,"Progreso, Yuc.",27.3,,,,,
-88.160278,21.571111,YUC,RILYC,"RÌo Lagartos, Yuc. SMN*",24.2,,,,,
-88.160556,21.571667,YUC,RLAYC,"RÌo Lagartos, Yuc.",24.9,,,,,
-89.046944,20.030278,YUC,TANYC,"TantaquÌn, Yuc.",34.6,,,,,
-89.558056,20.397778,YUC,TICYC,"Ticul, Yuc.",51.7,,,,,
-87.988889,21.161389,YUC,TIZIMIN,"TizimÌn, Yuc. SMN*",44.4,,,,,
-89.047222,20.030278,YUC,TNTYC,"TantaquÌn, Yuc. SMN*",66.0,,,,,
-88.204167,20.69,YUC,VALYC,"Valladolid, Yuc.",141.4,,,,,
-103.225278,22.327222,ZAC,ACHZC,"Achimec, Zac.",98.7,,,,,
-103.459167,21.811389,ZAC,ATGZC,"Atolinga, Zac.",106.0,,,,,
-102.953333,22.824167,ZAC,BTEZC,"RamÛn LÛpez Velarde, Zac.",18.2,,,,,
-102.896111,21.997222,ZAC,CHIZC,"El Chique, Zac.",100.3,,,,,
-103.098333,23.693333,ZAC,ELCZC,"El Cazadero, Zac.",34.1,,,,,
-102.040833,22.673056,ZAC,ELSZC,"El Saladillo, Zac.",11.0,,,,,
-103.35,21.645833,ZAC,EXCZC,"Miguel Alem·n, Zac.",64.9,,,,,
-102.890833,23.173889,ZAC,FREZC,"Fresnillo, Zac.",55.8,,,,,
-103.093333,22.933333,ZAC,GJAZC,"General JoaquÌn Amaro, Zac.",124.5,,,,,
-102.506667,22.746667,ZAC,GPEZC,"Guadalupe, Zac.",25.6,,,,,
-102.46,22.4875,ZAC,GRCZC,"Genaro Codina, Zac.",27.6,,,,,
-103.114167,21.404722,ZAC,JCHZC,"Juchipila, Zac.",128.7,,,,,
-103.001944,22.642778,ZAC,JERZC,"Jerez, Zac.",76.7,,,,,
-103.6025,22.683333,ZAC,LAFLORIDACFE,"La Florida, Zac. CFE*",70.9,,,,,
-102.566944,22.778889,ZAC,LBUZC,"La Bufa, Zac.",61.6,,,,,
-103.603056,22.686944,ZAC,LFLZC,"La Florida, Zac.",57.0,,,,,
-102.660556,22.996944,ZAC,LLBZC,"Llano Blanco, Zac.",27.7,,,,,
-102.251667,22.438611,ZAC,LMOZC,"Luis Moya, Zac.",22.9,,,,,
-103.382778,22.845278,ZAC,LOBZC,"Manuel Felgueres, Zac.",84.3,,,,,
-101.985556,22.264722,ZAC,LORZC,"Loreto, Zac.",31.9,,,,,
-103.216944,23.18,ZAC,LREZC,"Gobernador Leobardo Reynoso, Zac.",90.5,,,,,
-103.443056,24.287222,ZAC,MGAZC,"Miguel Auza, Zac.",50.1,,,,,
-103.363889,21.2125,ZAC,MORZC,"Mezquital del Oro, Zac.",92.0,,,,,
-103.561667,22.306944,ZAC,MRSZC,"Monte Escobedo, Zac.",130.5,,,,,
-102.845556,21.3575,ZAC,NCTZC,"Nochistl·n, Zac.",124.7,,,,,
-102.798056,22.347778,ZAC,PALZC,"Palomas, Zac.",49.0,,,,,
-101.399167,22.1175,ZAC,PINZC,"Pino Su·rez, Zac.",4.8,,,,,
-102.903611,21.711111,ZAC,PMOZC,"MoraleÒos, Zac.",116.2,,,,,
-103.025833,23.816944,ZAC,RGRZC,"RÌo Grande, Zac.",29.5,,,,,
-102.884444,24.322222,ZAC,SFOZC,"San Francisco, Zac.",38.1,,,,,
-103.506111,24.288611,ZAC,SGOZC,"Santiago, Zac.",50.0,,,,,
-103.636667,23.638889,ZAC,SOMZC,"Sombrerete, Zac.",64.4,,,,,
-103.495833,22.326667,ZAC,STEZC,"Santa Teresa (Independencia Nacional), Zac.",95.8,,,,,
-103.108889,22.923611,ZAC,STRZC,"Santa Rosa, Zac.",53.6,,,,,
-102.864167,22.120556,ZAC,TAYZC,"Ing. Juli·n Adame Alatorre, Zac.",74.9,,,,,
-103.879722,23.471944,ZAC,TCHZC,"Chalchihuites, Zac.",143.5,,,,,
-103.461944,21.468611,ZAC,TGOZC,"Te˙l de Gonz·lez Ortega, Zac.",198.9,,,,,
-103.309444,21.773611,ZAC,TLLZC,"Tlaltenango, Zac.",80.0,,,,,
-102.344167,23.288611,ZAC,VCOZC,"Villa de Cos, Zac.",9.0,,,,,
-101.916944,22.520278,ZAC,VGOZC,"Villa Gonz·lez Ortega, Zac.",15.6,,,,,
-101.715833,22.3475,ZAC,VHGZC,"Villa Hidalgo, Zac.",46.4,,,,,
-103.3375,21.588889,ZAC,VILZC,"JosÈ MarÌa Morelos, Zac.",130.9,,,,,
-102.576667,22.761389,ZAC,ZACZC,"Zacatecas, Zac.",82.0,,,,,
